date,description,debit,credit,balance,account_suffix,domain,source,sub_source,rule_used,parse_confidence
2024-04-08,VetCare Animal Hospital,131.13,,57406.55,xx9001,Pet Expenses,expense,VetCare,merchant_match,high
2024-04-09,BeanCo Coffee,16.00,,57390.55,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-09,FastFoods Drive-Thru,22.35,,57368.20,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-04-09,Fashion Outlet,11.90,,57356.30,xx9001,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2024-04-10,Salary Employer A,,3256.62,60612.92,xx9001,INCOME,income,Employer A — Wage,income_match,high
2024-04-10,Salary Employer B,,2756.75,63369.67,xx9001,INCOME,income,Employer B — Wage,income_match,high
2024-04-10,BeanCo Coffee,10.06,,63359.61,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-10,CityRail,7.49,,63352.12,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-04-10,Garden Nursery,31.11,,63321.01,xx9003,Home & Garden,expense,Garden Nursery,merchant_match,high
2024-04-11,BeanCo Coffee,5.85,,63315.16,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-11,Australia Post,20.88,,63294.28,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2024-04-12,CityRail,10.49,,63283.79,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-04-12,PetSupplies Co,40.50,,63243.29,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-04-12,StreamFlix,19.00,,63224.29,xx9003,Media Subscriptions,expense,StreamFlix,merchant_match,high
2024-04-12,CinemaWorld,38.68,,63185.61,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-13,BeanCo Coffee,9.43,,63176.18,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-13,HomeSafe Insurance,200.67,,62975.51,xx9002,Insurance,expense,HomeSafe,merchant_match,high
2024-04-13,CinemaWorld,33.56,,62941.95,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-14,FreshMart Supermarket,139.32,,62802.63,xx9002,Groceries,expense,FreshMart,merchant_match,high
2024-04-14,FuelStop Petrol,71.78,,62730.85,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-04-14,BookworldOnline,16.00,,62714.85,xx9001,Media Subscriptions,expense,BookworldOnline,merchant_match,high
2024-04-14,Birthday Gift Shop,37.40,,62677.45,xx9003,Gifts,expense,Birthday Gift Shop,merchant_match,high
2024-04-15,Home Loan Repayment,920.00,,61757.45,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-04-15,Fashion Outlet,54.03,,61703.42,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2024-04-15,WineCellar,62.49,,61640.93,xx9001,Alcohol,expense,WineCellar,merchant_match,high
2024-04-16,CityRail,2.52,,61638.41,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-04-16,HealthShield Insurance,233.01,,61405.40,xx9002,Insurance,expense,HealthShield,merchant_match,high
2024-04-16,TechMegaStore,202.35,,61203.05,xx9001,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2024-04-17,FreshMart Supermarket,110.90,,61092.15,xx9001,Groceries,expense,FreshMart,merchant_match,high
2024-04-17,Corner Grocer,59.09,,61033.06,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2024-04-17,Travel Agency,538.30,,60494.76,xx9001,Holidays & Travel,expense,Travel Agency,merchant_match,high
2024-04-18,BeanCo Coffee,10.43,,60484.33,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-18,FuelStop Petrol,90.73,,60393.60,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-04-18,FibreNet Internet,85.00,,60308.60,xx9003,Communications & Internet,expense,FibreNet,merchant_match,high
2024-04-18,ShoeStore,109.70,,60198.90,xx9003,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2024-04-18,Hairdresser,61.33,,60137.57,xx9002,Personal Care,expense,Hairdresser,merchant_match,high
2024-04-19,FreshMart Supermarket,116.17,,60021.40,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-04-19,CinemaWorld,20.96,,60000.44,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-20,FastFoods Drive-Thru,18.22,,59982.22,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-04-20,CityPharmacy,21.38,,59960.84,xx9002,Medical & Health,expense,CityPharmacy,merchant_match,high
2024-04-20,PetSupplies Co,48.94,,59911.90,xx9003,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-04-20,Charity Foundation,25.00,,59886.90,xx9001,Donations & Charity,expense,Charity Foundation,merchant_match,high
2024-04-21,BeanCo Coffee,17.59,,59869.31,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-21,CityRail,4.64,,59864.67,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-04-21,Parking Authority,14.19,,59850.48,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-04-21,PetSupplies Co,47.70,,59802.78,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-04-22,Home Loan Repayment,920.00,,58882.78,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-04-22,FreshMart Supermarket,131.57,,58751.21,xx9001,Groceries,expense,FreshMart,merchant_match,high
2024-04-22,FuelStop Petrol,80.32,,58670.89,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-04-22,CinemaWorld,14.85,,58656.04,xx9001,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-23,FuelStop Petrol,103.21,,58552.83,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-04-23,CinemaWorld,29.27,,58523.56,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-24,Salary Employer A,,3347.65,61871.21,xx9001,INCOME,income,Employer A — Wage,income_match,high
2024-04-24,Salary Employer B,,2634.11,64505.32,xx9001,INCOME,income,Employer B — Wage,income_match,high
2024-04-24,BeanCo Coffee,13.62,,64491.70,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-24,CityRail,6.32,,64485.38,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-04-24,PetSupplies Co,48.03,,64437.35,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-04-25,FreshMart Supermarket,140.46,,64296.89,xx9002,Groceries,expense,FreshMart,merchant_match,high
2024-04-25,BeanCo Coffee,14.05,,64282.84,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-04-25,CityPharmacy,37.53,,64245.31,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2024-04-25,PetSupplies Co,54.71,,64190.60,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-04-25,WineCellar,20.20,,64170.40,xx9001,Alcohol,expense,WineCellar,merchant_match,high
2024-04-26,FreshMart Supermarket,121.35,,64049.05,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-04-26,Corner Grocer,44.03,,64005.02,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2024-04-27,FastFoods Drive-Thru,24.99,,63980.03,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-04-27,Parking Authority,7.41,,63972.62,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-04-27,BankFee,4.00,,63968.62,xx9003,Bank Fees,expense,BankFee,merchant_match,high
2024-04-27,Australia Post,22.11,,63946.51,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2024-04-28,FreshMart Supermarket,129.03,,63817.48,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-04-28,FuelStop Petrol,62.12,,63755.36,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-04-28,Big Box Hardware,73.62,,63681.74,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2024-04-28,ShoeStore,97.62,,63584.12,xx9001,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2024-04-28,LocalBrewery,49.13,,63534.99,xx9001,Alcohol,expense,LocalBrewery,merchant_match,high
2024-04-28,CinemaWorld,23.50,,63511.49,xx9001,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-04-29,Home Loan Repayment,920.00,,62591.49,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-04-29,Corner Grocer,62.66,,62528.83,xx9003,Groceries,expense,Corner Grocer,merchant_match,high
2024-04-29,FastFoods Drive-Thru,14.75,,62514.08,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-04-29,Birthday Gift Shop,99.49,,62414.59,xx9002,Gifts,expense,Birthday Gift Shop,merchant_match,high
2024-05-01,CityRail,11.60,,62402.99,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-01,AutoSure Car Insurance,112.38,,62290.61,xx9001,Insurance,expense,AutoSure,merchant_match,high
2024-05-01,HomeSafe Insurance,192.27,,62098.34,xx9003,Insurance,expense,HomeSafe,merchant_match,high
2024-05-01,StreamFlix,19.00,,62079.34,xx9002,Media Subscriptions,expense,StreamFlix,merchant_match,high
2024-05-02,FuelStop Petrol,78.94,,62000.40,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-05-02,HomePower Utilities,246.39,,61754.01,xx9003,Utilities & Rates,expense,HomePower,merchant_match,high
2024-05-02,Garden Nursery,36.52,,61717.49,xx9003,Home & Garden,expense,Garden Nursery,merchant_match,high
2024-05-02,LocalBrewery,24.60,,61692.89,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2024-05-03,BeanCo Coffee,13.57,,61679.32,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-03,CityRail,9.55,,61669.77,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-04,CityRail,7.11,,61662.66,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-04,MedCentre,117.81,,61544.85,xx9002,Medical & Health,expense,MedCentre,merchant_match,high
2024-05-04,YogaStudio,45.00,,61499.85,xx9002,Sport & Hobbies,expense,YogaStudio,merchant_match,high
2024-05-05,BeanCo Coffee,20.63,,61479.22,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-05,BookworldOnline,16.00,,61463.22,xx9002,Media Subscriptions,expense,BookworldOnline,merchant_match,high
2024-05-05,LocalBrewery,28.13,,61435.09,xx9001,Alcohol,expense,LocalBrewery,merchant_match,high
2024-05-06,Home Loan Repayment,920.00,,60515.09,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-05-06,FreshMart Supermarket,128.48,,60386.61,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-05-06,BeanCo Coffee,12.84,,60373.77,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-06,FastFoods Drive-Thru,18.16,,60355.61,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-06,YogaStudio,45.00,,60310.61,xx9001,Sport & Hobbies,expense,YogaStudio,merchant_match,high
2024-05-07,Corner Grocer,55.50,,60255.11,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2024-05-08,Salary Employer A,,3268.57,63523.68,xx9001,INCOME,income,Employer A — Wage,income_match,high
2024-05-08,Salary Employer B,,2647.66,66171.34,xx9001,INCOME,income,Employer B — Wage,income_match,high
2024-05-08,Fashion Outlet,93.42,,66077.92,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2024-05-09,Corner Grocer,43.56,,66034.36,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2024-05-09,Parking Authority,10.78,,66023.58,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-05-09,Big Box Hardware,9.63,,66013.95,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2024-05-09,WineCellar,45.97,,65967.98,xx9003,Alcohol,expense,WineCellar,merchant_match,high
2024-05-09,LocalBrewery,24.65,,65943.33,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2024-05-10,Corner Grocer,54.26,,65889.07,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2024-05-10,Australia Post,22.18,,65866.89,xx9002,Administrative & Post,expense,Australia Post,merchant_match,high
2024-05-11,FuelStop Petrol,83.20,,65783.69,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-05-11,CityRail,9.83,,65773.86,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-11,FitnessFirst Gym,65.00,,65708.86,xx9001,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2024-05-12,BeanCo Coffee,11.30,,65697.56,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-13,Home Loan Repayment,920.00,,64777.56,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-05-13,BeanCo Coffee,12.68,,64764.88,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-13,FastFoods Drive-Thru,16.48,,64748.40,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-13,FuelStop Petrol,104.63,,64643.77,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-05-13,CityPharmacy,20.46,,64623.31,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2024-05-13,Big Box Hardware,74.40,,64548.91,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2024-05-13,CinemaWorld,21.95,,64526.96,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-05-13,Hairdresser,66.87,,64460.09,xx9002,Personal Care,expense,Hairdresser,merchant_match,high
2024-05-14,BeanCo Coffee,17.41,,64442.68,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-14,CityRail,9.14,,64433.54,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-14,Mini Golf Co,38.08,,64395.46,xx9003,Social & Recreation,expense,Mini Golf Co,merchant_match,high
2024-05-14,TechMegaStore,109.34,,64286.12,xx9002,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2024-05-15,BeanCo Coffee,12.29,,64273.83,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-15,CinemaWorld,34.04,,64239.79,xx9002,Social & Recreation,expense,CinemaWorld,merchant_match,high
2024-05-15,Mini Golf Co,49.69,,64190.10,xx9001,Social & Recreation,expense,Mini Golf Co,merchant_match,high
2024-05-16,FreshMart Supermarket,119.24,,64070.86,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-05-16,Corner Grocer,45.75,,64025.11,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2024-05-16,FastFoods Drive-Thru,14.63,,64010.48,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-16,CityRail,4.84,,64005.64,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-16,ShoeStore,91.02,,63914.62,xx9001,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2024-05-16,WineCellar,44.54,,63870.08,xx9003,Alcohol,expense,WineCellar,merchant_match,high
2024-05-17,FreshMart Supermarket,103.81,,63766.27,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-05-17,BeanCo Coffee,18.14,,63748.13,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-17,CityRail,10.38,,63737.75,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-17,MedCentre,111.06,,63626.69,xx9002,Medical & Health,expense,MedCentre,merchant_match,high
2024-05-17,PetSupplies Co,68.28,,63558.41,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2024-05-17,FitnessFirst Gym,65.00,,63493.41,xx9003,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2024-05-17,Online Learning,45.00,,63448.41,xx9003,Education & Training,expense,Online Learning,merchant_match,high
2024-05-18,FastFoods Drive-Thru,19.70,,63428.71,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-18,Hairdresser,60.68,,63368.03,xx9003,Personal Care,expense,Hairdresser,merchant_match,high
2024-05-19,FreshMart Supermarket,78.02,,63290.01,xx9001,Groceries,expense,FreshMart,merchant_match,high
2024-05-19,Corner Grocer,37.53,,63252.48,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2024-05-19,BookworldOnline,16.00,,63236.48,xx9002,Media Subscriptions,expense,BookworldOnline,merchant_match,high
2024-05-19,WineCellar,79.19,,63157.29,xx9001,Alcohol,expense,WineCellar,merchant_match,high
2024-05-20,Home Loan Repayment,920.00,,62237.29,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-05-20,BeanCo Coffee,9.51,,62227.78,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-20,Parking Authority,17.07,,62210.71,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-05-21,FastFoods Drive-Thru,27.21,,62183.50,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-21,CityRail,9.47,,62174.03,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-21,Big Box Hardware,96.29,,62077.74,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2024-05-22,Salary Employer A,,3385.25,65462.99,xx9001,INCOME,income,Employer A — Wage,income_match,high
2024-05-22,Salary Employer B,,3044.00,68506.99,xx9001,INCOME,income,Employer B — Wage,income_match,high
2024-05-22,FreshMart Supermarket,84.51,,68422.48,xx9003,Groceries,expense,FreshMart,merchant_match,high
2024-05-22,CityRail,7.34,,68415.14,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-22,Parking Authority,19.82,,68395.32,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-05-22,MedCentre,76.32,,68319.00,xx9003,Medical & Health,expense,MedCentre,merchant_match,high
2024-05-23,CityRail,7.40,,68311.60,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-23,TechMegaStore,158.52,,68153.08,xx9001,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2024-05-23,Australia Post,19.34,,68133.74,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2024-05-24,FreshMart Supermarket,137.45,,67996.29,xx9002,Groceries,expense,FreshMart,merchant_match,high
2024-05-24,BeanCo Coffee,14.68,,67981.61,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-24,FastFoods Drive-Thru,16.99,,67964.62,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2024-05-25,BookworldOnline,16.00,,67948.62,xx9002,Media Subscriptions,expense,BookworldOnline,merchant_match,high
2024-05-25,ShoeStore,114.49,,67834.13,xx9001,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2024-05-25,Mini Golf Co,55.03,,67779.10,xx9002,Social & Recreation,expense,Mini Golf Co,merchant_match,high
2024-05-26,BeanCo Coffee,10.38,,67768.72,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2024-05-26,FuelStop Petrol,93.13,,67675.59,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-05-27,Home Loan Repayment,920.00,,66755.59,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2024-05-27,FuelStop Petrol,85.06,,66670.53,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2024-05-27,CityRail,7.01,,66663.52,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-27,Parking Authority,20.70,,66642.82,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2024-05-27,MusicCloud,12.00,,66630.82,xx9003,Media Subscriptions,expense,MusicCloud,merchant_match,high
2024-05-27,Australia Post,18.22,,66612.60,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2024-05-28,FreshMart Supermarket,168.98,,66443.62,xx9001,Groceries,expense,FreshMart,merchant_match,high
2024-05-28,CityRail,7.02,,66436.60,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2024-05-28,Telco Plus Mobile,60.00,,66376.60,xx9002,Communications & Internet,expense,Telco Plus,merchant_match,high
